TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;Time
2.744610889;0.846610889;2.241610889;0.959610889;1.668610889;0.197610889;1.913610889;0.071610889;1.283610889;0.032610889;1.747610889;0.530610889;1.624610889;0.957610889;1.238610889;0.068610889;1.375610889;0.058610889;1.704610889;0.011610889;2.972610889;1.317610889;2.780610889;0.966610889;2.881610889;0.489610889;2.587610889;0.501610889;2.858610889;0.032610889;2.843610889;1.253610889;2.766610889;0.940610889;2.850610889;0.070610889;2.562610889;0.037610889;2.778610889;0.031610889;0.505610889;1.669610889;0.844610889;1.456610889;0.386610889;1.480610889;0.060610889;1.482610889;0.025610889;1.359610889;0.678610889;0.810610889;0.814610889;0.921610889;0.429610889;0.715610889;0.028610889;0.638610889;0.030610889;1.043610889;2.577610889;2.342610889;0.997610889;2.082610889;0.721610889;1.944610889;0.277610889;2.080610889;0.150610889;2.031610889;2.208610889;2.104610889;0.945610889;2.058610889;0.167610889;2.001610889;0.042610889;2.010610889;0.017610889;1.964610889;1224.849611
2.667610889;0.837610889;2.096610889;0.990610889;1.621610889;0.194610889;1.791610889;0.066610889;1.223610889;0.030610889;1.690610889;0.537610889;1.576610889;0.965610889;0.898610889;0.062610889;1.301610889;0.051610889;1.740610889;0.008610889;3.032610889;1.333610889;2.865610889;0.969610889;2.889610889;0.499610889;2.713610889;0.519610889;2.871610889;0.030610889;2.717610889;1.237610889;2.680610889;0.944610889;2.930610889;0.071610889;2.550610889;0.033610889;2.640610889;0.029610889;0.501610889;1.652610889;0.829610889;1.438610889;0.382610889;1.444610889;0.058610889;1.527610889;0.025610889;1.412610889;0.676610889;0.838610889;0.808610889;0.912610889;0.440610889;0.751610889;0.029610889;0.665610889;0.031610889;1.052610889;2.547610889;2.371610889;0.999610889;2.063610889;0.730610889;1.988610889;0.284610889;2.151610889;0.149610889;2.009610889;2.116610889;2.207610889;0.957610889;2.163610889;0.169610889;1.987610889;0.037610889;1.995610889;0.016610889;1.987610889;1229.849611
2.704610889;0.801610889;2.148610889;0.987610889;1.731610889;0.198610889;1.836610889;0.066610889;1.276610889;0.030610889;1.758610889;0.523610889;1.511610889;0.975610889;0.823610889;0.061610889;1.300610889;0.056610889;1.686610889;0.012610889;2.997610889;1.333610889;2.803610889;0.962610889;2.747610889;0.494610889;2.564610889;0.525610889;2.714610889;0.030610889;2.767610889;1.238610889;2.616610889;0.944610889;2.918610889;0.070610889;2.666610889;0.037610889;2.705610889;0.030610889;0.542610889;1.591610889;0.828610889;1.445610889;0.385610889;1.448610889;0.057610889;1.506610889;0.024610889;1.352610889;0.669610889;0.817610889;0.782610889;0.996610889;0.432610889;0.739610889;0.028610889;0.646610889;0.033610889;1.019610889;2.565610889;2.325610889;0.996610889;2.027610889;0.732610889;2.056610889;0.289610889;2.227610889;0.144610889;2.097610889;2.195610889;2.152610889;0.964610889;2.186610889;0.167610889;2.140610889;0.039610889;2.116610889;0.018610889;2.100610889;1234.849611
2.560610889;0.771610889;2.056610889;0.950610889;1.501610889;0.195610889;1.879610889;0.064610889;1.216610889;0.028610889;1.708610889;0.513610889;1.458610889;0.955610889;0.841610889;0.055610889;1.323610889;0.054610889;1.625610889;0.011610889;2.903610889;1.315610889;2.730610889;0.961610889;2.886610889;0.502610889;2.721610889;0.514610889;2.736610889;0.032610889;2.786610889;1.255610889;2.755610889;0.951610889;2.926610889;0.077610889;2.598610889;0.036610889;2.832610889;0.032610889;0.583610889;1.663610889;0.842610889;1.432610889;0.387610889;1.480610889;0.062610889;1.582610889;0.028610889;1.391610889;0.664610889;0.837610889;0.787610889;0.944610889;0.434610889;0.739610889;0.030610889;0.639610889;0.032610889;0.997610889;2.457610889;2.228610889;0.986610889;1.972610889;0.726610889;1.960610889;0.288610889;2.133610889;0.141610889;2.035610889;2.160610889;2.232610889;0.959610889;2.209610889;0.169610889;2.015610889;0.039610889;2.023610889;0.017610889;1.995610889;1239.849611
2.656610889;0.768610889;2.111610889;0.946610889;1.452610889;0.207610889;1.671610889;0.074610889;1.119610889;0.033610889;1.773610889;0.516610889;1.364610889;0.968610889;0.933610889;0.070610889;1.326610889;0.055610889;1.617610889;0.012610889;3.009610889;1.346610889;2.870610889;0.968610889;2.834610889;0.506610889;2.694610889;0.519610889;2.853610889;0.031610889;2.717610889;1.251610889;2.670610889;0.936610889;2.824610889;0.069610889;2.606610889;0.034610889;2.849610889;0.032610889;0.515610889;1.618610889;0.824610889;1.416610889;0.381610889;1.439610889;0.060610889;1.488610889;0.026610889;1.302610889;0.700610889;0.815610889;0.795610889;0.835610889;0.437610889;0.791610889;0.030610889;0.645610889;0.036610889;0.958610889;2.452610889;2.257610889;0.985610889;2.082610889;0.734610889;2.063610889;0.294610889;2.295610889;0.147610889;2.079610889;2.197610889;2.218610889;0.948610889;2.170610889;0.177610889;2.101610889;0.041610889;2.138610889;0.020610889;2.064610889;1244.849611
2.571610889;0.774610889;2.076610889;0.958610889;1.518610889;0.200610889;1.464610889;0.069610889;1.224610889;0.031610889;1.704610889;0.497610889;1.387610889;0.950610889;0.950610889;0.073610889;1.317610889;0.048610889;1.606610889;0.012610889;2.864610889;1.349610889;2.843610889;0.972610889;2.867610889;0.513610889;2.717610889;0.528610889;2.793610889;0.035610889;2.844610889;1.263610889;2.778610889;0.951610889;2.909610889;0.073610889;2.692610889;0.038610889;2.782610889;0.033610889;0.517610889;1.648610889;0.814610889;1.410610889;0.380610889;1.453610889;0.060610889;1.562610889;0.027610889;1.285610889;0.710610889;0.821610889;0.809610889;0.853610889;0.447610889;0.781610889;0.030610889;0.707610889;0.034610889;1.083610889;2.454610889;2.273610889;1.004610889;2.022610889;0.750610889;1.993610889;0.299610889;2.257610889;0.152610889;2.056610889;2.102610889;2.065610889;0.948610889;2.076610889;0.177610889;2.012610889;0.041610889;1.999610889;0.017610889;1.949610889;1249.849611
2.565610889;0.733610889;2.307610889;0.990610889;1.531610889;0.202610889;1.508610889;0.072610889;1.253610889;0.035610889;1.716610889;0.510610889;1.473610889;0.958610889;0.817610889;0.063610889;1.326610889;0.044610889;1.678610889;0.012610889;2.898610889;1.329610889;2.718610889;0.966610889;2.728610889;0.509610889;2.605610889;0.548610889;2.716610889;0.030610889;2.792610889;1.249610889;2.613610889;0.945610889;2.817610889;0.073610889;2.604610889;0.035610889;2.804610889;0.030610889;0.891610889;1.678610889;0.825610889;1.483610889;0.383610889;1.477610889;0.063610889;1.609610889;0.027610889;1.398610889;0.692610889;0.824610889;0.801610889;0.935610889;0.451610889;0.750610889;0.033610889;0.665610889;0.033610889;1.077610889;2.495610889;2.277610889;0.997610889;2.118610889;0.757610889;2.106610889;0.301610889;2.204610889;0.154610889;2.020610889;2.260610889;2.125610889;0.959610889;2.230610889;0.179610889;2.036610889;0.041610889;2.020610889;0.018610889;2.089610889;1254.849611
2.750610889;0.679610889;2.245610889;0.987610889;1.549610889;0.207610889;1.475610889;0.073610889;1.143610889;0.032610889;1.701610889;0.497610889;1.444610889;0.965610889;0.804610889;0.073610889;1.314610889;0.045610889;1.640610889;0.010610889;2.882610889;1.336610889;2.758610889;0.971610889;2.765610889;0.518610889;2.657610889;0.550610889;2.727610889;0.032610889;2.791610889;1.259610889;2.678610889;0.948610889;2.915610889;0.075610889;2.571610889;0.036610889;2.752610889;0.031610889;0.852610889;1.753610889;0.806610889;1.499610889;0.389610889;1.484610889;0.062610889;1.577610889;0.029610889;1.377610889;0.715610889;0.822610889;0.813610889;0.885610889;0.461610889;0.705610889;0.030610889;0.666610889;0.034610889;1.052610889;2.567610889;2.384610889;0.995610889;2.061610889;0.749610889;1.992610889;0.311610889;2.320610889;0.150610889;2.101610889;2.151610889;2.131610889;0.961610889;2.104610889;0.179610889;2.016610889;0.043610889;2.016610889;0.017610889;2.016610889;1259.849611
2.670610889;0.713610889;2.273610889;0.978610889;1.651610889;0.205610889;1.428610889;0.074610889;1.173610889;0.031610889;1.735610889;0.502610889;1.312610889;0.967610889;0.718610889;0.059610889;1.291610889;0.039610889;1.478610889;0.009610889;2.923610889;1.331610889;2.739610889;0.958610889;2.700610889;0.500610889;2.618610889;0.556610889;2.740610889;0.030610889;2.825610889;1.269610889;2.777610889;0.958610889;2.868610889;0.066610889;2.565610889;0.036610889;2.780610889;0.030610889;0.843610889;1.672610889;0.812610889;1.486610889;0.386610889;1.502610889;0.062610889;1.439610889;0.024610889;1.329610889;0.679610889;0.824610889;0.773610889;0.892610889;0.447610889;0.676610889;0.028610889;0.648610889;0.032610889;0.999610889;2.467610889;2.343610889;1.011610889;2.098610889;0.744610889;2.076610889;0.304610889;2.202610889;0.156610889;2.047610889;2.208610889;2.252610889;0.957610889;2.091610889;0.172610889;2.017610889;0.037610889;2.040610889;0.016610889;2.036610889;1264.849611
2.666610889;0.614610889;2.250610889;0.953610889;1.532610889;0.205610889;1.327610889;0.067610889;1.189610889;0.030610889;1.750610889;0.503610889;1.327610889;0.973610889;0.756610889;0.067610889;1.368610889;0.040610889;1.441610889;0.012610889;2.969610889;1.345610889;2.746610889;0.970610889;2.755610889;0.529610889;2.644610889;0.562610889;2.750610889;0.030610889;2.789610889;1.254610889;2.667610889;0.947610889;2.842610889;0.077610889;2.572610889;0.037610889;2.769610889;0.032610889;0.845610889;1.671610889;0.798610889;1.394610889;0.386610889;1.460610889;0.062610889;1.418610889;0.025610889;1.315610889;0.691610889;0.820610889;0.786610889;0.818610889;0.458610889;0.701610889;0.031610889;0.674610889;0.034610889;0.992610889;2.474610889;2.283610889;1.002610889;2.044610889;0.753610889;2.167610889;0.315610889;2.321610889;0.151610889;2.145610889;2.267610889;2.183610889;0.931610889;2.150610889;0.187610889;2.047610889;0.042610889;2.015610889;0.017610889;2.131610889;1269.849611
2.625610889;0.615610889;2.248610889;0.986610889;1.560610889;0.203610889;1.369610889;0.065610889;1.243610889;0.029610889;1.742610889;0.500610889;1.519610889;0.958610889;0.784610889;0.063610889;1.401610889;0.043610889;1.593610889;0.012610889;3.009610889;1.354610889;2.873610889;0.976610889;2.811610889;0.520610889;2.793610889;0.583610889;2.862610889;0.032610889;2.874610889;1.270610889;2.810610889;0.963610889;2.877610889;0.080610889;2.719610889;0.037610889;2.823610889;0.033610889;0.852610889;1.697610889;0.792610889;1.453610889;0.387610889;1.502610889;0.063610889;1.537610889;0.027610889;1.389610889;0.679610889;0.819610889;0.791610889;0.843610889;0.453610889;0.667610889;0.030610889;0.729610889;0.034610889;1.148610889;2.465610889;2.276610889;1.005610889;2.029610889;0.762610889;2.117610889;0.312610889;2.272610889;0.148610889;2.150610889;2.264610889;2.172610889;0.944610889;2.224610889;0.187610889;2.122610889;0.045610889;2.096610889;0.019610889;2.141610889;1274.849611
2.677610889;0.570610889;2.213610889;1.000610889;1.625610889;0.214610889;1.444610889;0.075610889;1.235610889;0.031610889;1.733610889;0.515610889;1.548610889;0.959610889;0.696610889;0.063610889;1.340610889;0.041610889;1.580610889;0.011610889;2.924610889;1.334610889;2.711610889;0.965610889;2.714610889;0.524610889;2.593610889;0.587610889;2.724610889;0.032610889;2.753610889;1.243610889;2.670610889;0.950610889;2.869610889;0.072610889;2.552610889;0.035610889;2.757610889;0.032610889;0.860610889;1.724610889;0.810610889;1.494610889;0.390610889;1.527610889;0.063610889;1.575610889;0.028610889;1.432610889;0.682610889;0.820610889;0.776610889;0.932610889;0.464610889;0.666610889;0.031610889;0.746610889;0.033610889;1.155610889;2.594610889;2.307610889;1.018610889;2.092610889;0.754610889;2.101610889;0.318610889;2.259610889;0.162610889;2.076610889;2.148610889;2.171610889;0.964610889;2.107610889;0.196610889;2.023610889;0.040610889;2.046610889;0.020610889;2.014610889;1279.849611
2.520610889;0.620610889;2.027610889;0.969610889;1.637610889;0.207610889;1.365610889;0.065610889;1.145610889;0.026610889;1.775610889;0.515610889;1.551610889;0.971610889;0.598610889;0.056610889;1.347610889;0.043610889;1.631610889;0.013610889;2.952610889;1.350610889;2.840610889;0.970610889;2.644610889;0.516610889;2.654610889;0.585610889;2.796610889;0.032610889;2.916610889;1.274610889;2.750610889;0.964610889;2.970610889;0.073610889;2.688610889;0.039610889;2.872610889;0.031610889;0.808610889;1.656610889;0.793610889;1.348610889;0.379610889;1.509610889;0.061610889;1.549610889;0.026610889;1.420610889;0.693610889;0.823610889;0.792610889;0.959610889;0.474610889;0.617610889;0.031610889;0.699610889;0.035610889;1.119610889;2.545610889;2.221610889;1.025610889;2.119610889;0.756610889;2.219610889;0.319610889;2.257610889;0.160610889;2.119610889;2.260610889;2.237610889;0.973610889;2.246610889;0.196610889;2.125610889;0.044610889;2.063610889;0.019610889;2.121610889;1284.849611
2.550610889;0.597610889;2.060610889;0.991610889;1.635610889;0.211610889;1.449610889;0.068610889;1.098610889;0.032610889;1.742610889;0.499610889;1.561610889;0.985610889;0.563610889;0.060610889;1.333610889;0.038610889;1.634610889;0.010610889;2.877610889;1.362610889;2.883610889;0.977610889;2.835610889;0.524610889;2.758610889;0.585610889;2.793610889;0.030610889;2.922610889;1.250610889;2.744610889;0.947610889;2.898610889;0.075610889;2.561610889;0.035610889;2.813610889;0.030610889;0.786610889;1.667610889;0.802610889;1.416610889;0.389610889;1.584610889;0.063610889;1.526610889;0.024610889;1.396610889;0.686610889;0.834610889;0.794610889;0.932610889;0.484610889;0.628610889;0.032610889;0.715610889;0.036610889;1.128610889;2.676610889;2.421610889;1.020610889;2.215610889;0.764610889;2.156610889;0.325610889;2.291610889;0.160610889;2.193610889;2.285610889;2.292610889;0.975610889;2.218610889;0.198610889;2.166610889;0.043610889;2.039610889;0.019610889;2.143610889;1289.849611
2.658610889;0.624610889;2.037610889;0.976610889;1.662610889;0.210610889;1.367610889;0.069610889;1.142610889;0.029610889;1.697610889;0.512610889;1.559610889;0.968610889;0.554610889;0.062610889;1.325610889;0.042610889;1.621610889;0.012610889;2.970610889;1.343610889;2.730610889;0.971610889;2.881610889;0.526610889;2.853610889;0.587610889;2.759610889;0.032610889;2.911610889;1.273610889;2.804610889;0.967610889;2.817610889;0.078610889;2.577610889;0.036610889;2.780610889;0.031610889;0.662610889;1.661610889;0.789610889;1.452610889;0.388610889;1.537610889;0.065610889;1.518610889;0.026610889;1.357610889;0.692610889;0.826610889;0.794610889;0.895610889;0.485610889;0.628610889;0.029610889;0.754610889;0.036610889;1.092610889;2.669610889;2.390610889;1.019610889;2.147610889;0.777610889;2.121610889;0.326610889;2.216610889;0.156610889;2.095610889;2.173610889;2.164610889;0.965610889;2.238610889;0.204610889;2.167610889;0.045610889;2.131610889;0.019610889;2.170610889;1294.849611
2.528610889;0.614610889;1.891610889;0.964610889;1.681610889;0.213610889;1.381610889;0.068610889;1.041610889;0.029610889;1.787610889;0.527610889;1.444610889;0.964610889;0.706610889;0.069610889;1.330610889;0.044610889;1.476610889;0.010610889;2.986610889;1.369610889;2.972610889;0.972610889;2.775610889;0.532610889;2.648610889;0.604610889;2.879610889;0.032610889;2.877610889;1.258610889;2.670610889;0.950610889;2.863610889;0.071610889;2.693610889;0.037610889;2.901610889;0.032610889;0.605610889;1.684610889;0.777610889;1.513610889;0.381610889;1.574610889;0.061610889;1.400610889;0.027610889;1.370610889;0.684610889;0.826610889;0.762610889;0.893610889;0.473610889;0.590610889;0.029610889;0.722610889;0.032610889;1.010610889;2.526610889;2.217610889;1.007610889;2.059610889;0.764610889;2.073610889;0.329610889;2.335610889;0.161610889;2.138610889;2.306610889;2.276610889;0.909610889;2.105610889;0.203610889;2.019610889;0.040610889;2.102610889;0.020610889;2.065610889;1299.849611
2.529610889;0.649610889;1.878610889;0.989610889;1.529610889;0.221610889;1.370610889;0.071610889;1.069610889;0.030610889;1.726610889;0.538610889;1.452610889;0.983610889;0.833610889;0.071610889;1.314610889;0.045610889;1.517610889;0.014610889;2.900610889;1.371610889;2.891610889;0.980610889;2.803610889;0.553610889;2.824610889;0.602610889;2.869610889;0.034610889;2.803610889;1.253610889;2.651610889;0.955610889;2.829610889;0.074610889;2.585610889;0.040610889;2.772610889;0.034610889;0.600610889;1.690610889;0.802610889;1.535610889;0.392610889;1.603610889;0.065610889;1.407610889;0.029610889;1.356610889;0.685610889;0.827610889;0.777610889;0.839610889;0.499610889;0.596610889;0.034610889;0.752610889;0.035610889;1.062610889;2.474610889;2.381610889;1.015610889;2.189610889;0.775610889;2.159610889;0.339610889;2.214610889;0.164610889;2.135610889;2.181610889;2.189610889;0.956610889;2.207610889;0.213610889;2.146610889;0.044610889;2.057610889;0.019610889;2.058610889;1304.849611
2.658610889;0.608610889;1.966610889;0.977610889;1.469610889;0.217610889;1.410610889;0.069610889;1.034610889;0.029610889;1.685610889;0.521610889;1.474610889;0.972610889;1.252610889;0.063610889;1.317610889;0.041610889;1.576610889;0.011610889;2.894610889;1.335610889;2.794610889;0.974610889;2.778610889;0.538610889;2.683610889;0.606610889;2.789610889;0.032610889;2.799610889;1.264610889;2.783610889;0.960610889;2.856610889;0.071610889;2.596610889;0.036610889;2.772610889;0.031610889;0.547610889;1.686610889;0.777610889;1.461610889;0.386610889;1.554610889;0.066610889;1.389610889;0.027610889;1.319610889;0.695610889;0.828610889;0.780610889;0.834610889;0.490610889;0.588610889;0.030610889;0.755610889;0.035610889;1.093610889;2.666610889;2.376610889;1.014610889;2.177610889;0.777610889;2.143610889;0.342610889;2.166610889;0.158610889;2.092610889;2.346610889;2.186610889;0.917610889;2.157610889;0.210610889;2.069610889;0.045610889;2.007610889;0.019610889;2.078610889;1309.849611
2.679610889;0.634610889;1.878610889;0.981610889;1.429610889;0.225610889;1.431610889;0.070610889;1.069610889;0.027610889;1.748610889;0.497610889;1.473610889;0.980610889;0.830610889;0.063610889;1.386610889;0.045610889;1.551610889;0.013610889;3.054610889;1.360610889;2.802610889;0.975610889;2.769610889;0.533610889;2.696610889;0.600610889;2.816610889;0.031610889;2.879610889;1.269610889;2.724610889;0.958610889;2.863610889;0.077610889;2.705610889;0.042610889;2.872610889;0.033610889;0.523610889;1.650610889;0.769610889;1.579610889;0.378610889;1.551610889;0.065610889;1.392610889;0.029610889;1.346610889;0.725610889;0.826610889;0.769610889;0.814610889;0.486610889;0.586610889;0.032610889;0.731610889;0.033610889;1.083610889;2.662610889;2.391610889;1.016610889;2.211610889;0.790610889;2.196610889;0.338610889;2.205610889;0.164610889;2.217610889;2.213610889;2.227610889;0.970610889;2.236610889;0.224610889;2.193610889;0.044610889;2.056610889;0.021610889;2.193610889;1314.849611
2.524610889;0.635610889;1.612610889;0.963610889;1.512610889;0.219610889;1.406610889;0.069610889;1.158610889;0.029610889;1.741610889;0.530610889;1.511610889;0.985610889;0.866610889;0.060610889;1.373610889;0.044610889;1.535610889;0.014610889;3.062610889;1.354610889;2.796610889;0.974610889;2.723610889;0.529610889;2.834610889;0.623610889;2.895610889;0.033610889;2.808610889;1.247610889;2.715610889;0.963610889;2.982610889;0.079610889;2.746610889;0.040610889;2.925610889;0.033610889;0.637610889;1.815610889;0.775610889;1.589610889;0.383610889;1.536610889;0.063610889;1.357610889;0.028610889;1.356610889;0.818610889;0.837610889;0.771610889;0.827610889;0.493610889;0.609610889;0.031610889;0.714610889;0.034610889;1.103610889;2.549610889;2.295610889;1.008610889;2.167610889;0.795610889;2.246610889;0.346610889;2.361610889;0.164610889;2.170610889;2.328610889;2.200610889;0.975610889;2.246610889;0.230610889;2.182610889;0.046610889;2.191610889;0.021610889;2.206610889;1319.849611
2.685610889;0.636610889;1.536610889;0.985610889;1.552610889;0.226610889;1.567610889;0.071610889;1.062610889;0.031610889;1.778610889;0.558610889;1.512610889;0.994610889;0.724610889;0.061610889;1.342610889;0.043610889;1.583610889;0.013610889;2.890610889;1.342610889;2.839610889;0.974610889;2.859610889;0.535610889;2.801610889;0.636610889;2.924610889;0.035610889;2.901610889;1.250610889;2.801610889;0.968610889;2.967610889;0.076610889;2.642610889;0.038610889;2.917610889;0.033610889;0.554610889;1.847610889;0.770610889;1.629610889;0.375610889;1.606610889;0.061610889;1.387610889;0.029610889;1.395610889;0.809610889;0.825610889;0.768610889;0.833610889;0.503610889;0.590610889;0.034610889;0.763610889;0.035610889;1.100610889;2.519610889;2.414610889;1.022610889;2.275610889;0.798610889;2.141610889;0.346610889;2.259610889;0.165610889;2.096610889;2.328610889;2.169610889;0.976610889;2.170610889;0.218610889;2.098610889;0.041610889;2.078610889;0.019610889;2.119610889;1324.849611
2.628610889;0.639610889;1.397610889;1.018610889;1.541610889;0.223610889;1.619610889;0.067610889;1.024610889;0.026610889;1.751610889;0.493610889;1.609610889;1.014610889;0.965610889;0.062610889;1.361610889;0.040610889;1.644610889;0.012610889;2.976610889;1.347610889;2.778610889;0.973610889;2.719610889;0.531610889;2.855610889;0.624610889;2.850610889;0.032610889;2.851610889;1.255610889;2.702610889;0.961610889;2.853610889;0.081610889;2.554610889;0.036610889;2.802610889;0.031610889;0.568610889;1.856610889;0.791610889;1.698610889;0.381610889;1.625610889;0.063610889;1.395610889;0.026610889;1.405610889;0.812610889;0.827610889;0.769610889;0.863610889;0.505610889;0.592610889;0.031610889;0.745610889;0.031610889;1.132610889;2.629610889;2.259610889;1.006610889;2.146610889;0.797610889;2.209610889;0.350610889;2.347610889;0.170610889;2.205610889;2.242610889;2.206610889;0.977610889;2.248610889;0.225610889;2.206610889;0.041610889;2.128610889;0.019610889;2.094610889;1329.849611
2.735610889;0.623610889;1.432610889;1.006610889;1.469610889;0.228610889;1.532610889;0.072610889;1.104610889;0.030610889;1.746610889;0.503610889;1.609610889;1.005610889;0.733610889;0.072610889;1.412610889;0.046610889;1.676610889;0.013610889;3.034610889;1.358610889;2.829610889;0.977610889;2.744610889;0.544610889;2.732610889;0.631610889;2.810610889;0.034610889;2.836610889;1.266610889;2.743610889;0.972610889;2.956610889;0.078610889;2.614610889;0.041610889;2.842610889;0.033610889;0.881610889;1.876610889;0.780610889;1.754610889;0.386610889;1.606610889;0.063610889;1.411610889;0.027610889;1.388610889;0.869610889;0.823610889;0.758610889;0.840610889;0.501610889;0.583610889;0.032610889;0.738610889;0.033610889;1.129610889;2.527610889;2.270610889;1.004610889;2.197610889;0.792610889;2.134610889;0.362610889;2.144610889;0.183610889;2.161610889;2.409610889;2.369610889;0.976610889;2.202610889;0.231610889;2.168610889;0.045610889;2.154610889;0.019610889;2.199610889;1334.849611
2.551610889;0.640610889;1.460610889;1.009610889;1.401610889;0.228610889;1.599610889;0.077610889;1.101610889;0.032610889;1.708610889;0.515610889;1.546610889;1.013610889;0.794610889;0.060610889;1.403610889;0.044610889;1.579610889;0.012610889;3.032610889;1.357610889;2.873610889;0.977610889;2.917610889;0.550610889;2.811610889;0.640610889;2.828610889;0.034610889;2.933610889;1.283610889;2.713610889;0.962610889;2.901610889;0.072610889;2.797610889;0.039610889;3.007610889;0.034610889;0.675610889;1.808610889;0.769610889;1.891610889;0.394610889;1.611610889;0.063610889;1.432610889;0.028610889;1.389610889;0.920610889;0.835610889;0.771610889;0.771610889;0.501610889;0.591610889;0.034610889;0.787610889;0.034610889;1.122610889;2.591610889;2.291610889;1.013610889;2.337610889;0.807610889;2.217610889;0.370610889;2.289610889;0.192610889;2.244610889;2.363610889;2.306610889;0.987610889;2.347610889;0.239610889;2.078610889;0.044610889;2.061610889;0.020610889;2.148610889;1339.849611
2.685610889;0.668610889;1.443610889;1.007610889;1.436610889;0.231610889;1.710610889;0.075610889;1.104610889;0.033610889;1.744610889;0.515610889;1.465610889;0.998610889;0.969610889;0.064610889;1.427610889;0.046610889;1.565610889;0.012610889;3.050610889;1.346610889;2.781610889;0.975610889;2.770610889;0.537610889;2.760610889;0.607610889;2.761610889;0.034610889;2.934610889;1.262610889;2.727610889;0.961610889;2.870610889;0.077610889;2.646610889;0.038610889;2.863610889;0.031610889;0.525610889;1.912610889;0.756610889;1.860610889;0.390610889;1.583610889;0.065610889;1.435610889;0.029610889;1.433610889;0.856610889;0.827610889;0.764610889;0.830610889;0.519610889;0.588610889;0.032610889;0.800610889;0.034610889;1.095610889;2.723610889;2.389610889;1.013610889;2.238610889;0.804610889;2.122610889;0.370610889;2.170610889;0.184610889;2.130610889;2.237610889;2.202610889;0.961610889;2.171610889;0.234610889;2.084610889;0.045610889;2.083610889;0.020610889;2.109610889;1344.849611
2.754610889;0.640610889;1.530610889;1.002610889;1.540610889;0.229610889;1.918610889;0.074610889;1.115610889;0.034610889;1.755610889;0.512610889;1.309610889;0.983610889;0.645610889;0.061610889;1.401610889;0.043610889;1.418610889;0.013610889;2.987610889;1.349610889;2.825610889;0.970610889;2.788610889;0.541610889;2.830610889;0.635610889;2.899610889;0.034610889;2.807610889;1.264610889;2.794610889;0.971610889;3.073610889;0.080610889;2.663610889;0.039610889;2.906610889;0.031610889;0.748610889;1.915610889;0.758610889;1.856610889;0.391610889;1.523610889;0.068610889;1.341610889;0.027610889;1.367610889;0.797610889;0.831610889;0.758610889;0.803610889;0.502610889;0.590610889;0.033610889;0.832610889;0.034610889;1.036610889;2.552610889;2.254610889;1.018610889;2.232610889;0.806610889;2.154610889;0.376610889;2.205610889;0.182610889;2.233610889;2.370610889;2.182610889;0.984610889;2.198610889;0.242610889;2.101610889;0.046610889;2.074610889;0.017610889;2.164610889;1349.849611
2.678610889;0.644610889;1.673610889;0.998610889;1.625610889;0.235610889;1.995610889;0.073610889;1.076610889;0.034610889;1.745610889;0.520610889;1.164610889;0.995610889;0.557610889;0.058610889;1.369610889;0.041610889;1.436610889;0.012610889;3.038610889;1.361610889;2.901610889;0.984610889;2.898610889;0.554610889;2.766610889;0.654610889;2.817610889;0.034610889;2.868610889;1.265610889;2.750610889;0.968610889;2.955610889;0.074610889;2.632610889;0.038610889;2.838610889;0.032610889;0.524610889;1.852610889;0.764610889;1.858610889;0.391610889;1.508610889;0.062610889;1.375610889;0.027610889;1.351610889;0.921610889;0.826610889;0.778610889;0.830610889;0.502610889;0.584610889;0.032610889;0.764610889;0.034610889;1.020610889;2.628610889;2.336610889;1.014610889;2.277610889;0.813610889;2.115610889;0.375610889;2.207610889;0.181610889;2.142610889;2.295610889;2.331610889;0.998610889;2.344610889;0.242610889;2.195610889;0.048610889;2.074610889;0.015610889;2.182610889;1354.849611
